store_id,category,brand,gender,month,historical_year_count,monthly_units_sold,avg_price_lkr,avg_promotion_percent,total_revenue,total_customer_count,unique_products_sold,holiday_days,festival_days,school_days,weekend_days,promotion_days,max_promotion_percent,avg_campaign_discount,previous_month_sales,previous_2_month_avg,previous_3_month_avg,previous_6_month_avg,same_month_last_year,sales_growth_1m,sales_growth_3m
CP004,Women,Hustle,Women,7,5,144.2,3484.9,0.06,517400.67,110.2,35,0,0,0,9,9,19.0,15.02,149.4,150.3,158.07,151.7,110.2,-0.9,6.37
CP004,Women,Hustle,Women,8,5,157.0,3554.77,0.19,600483.77,119.0,37,0,0,21,9,9,20.0,15.03,144.2,146.8,148.27,149.73,124.2,-2.6,-1.47
CP004,Women,Hustle,Women,9,5,133.6,3484.38,0.0,489209.26,104.4,29,0,0,5,8,0,0.0,0.0,157.0,150.6,150.2,153.97,96.2,6.4,-3.77
CP004,Women,Hustle,Women,10,5,145.4,3663.77,0.0,564853.41,114.2,33,1,0,0,9,0,0.0,0.0,133.6,145.3,144.93,151.5,112.6,-11.7,-6.57
CP004,Women,Hustle,Women,11,5,143.0,3495.76,0.12,506201.87,107.4,29,0,0,0,9,5,29.0,26.07,145.4,139.5,145.33,146.8,114.2,5.9,-1.47
CP004,Women,Hustle,Women,12,5,191.2,3555.17,0.16,696295.97,152.4,33,1,6,0,9,16,30.0,21.53,143.0,144.2,140.67,145.43,151.4,-1.2,-4.77
CP004,Women,King Street,Women,1,5,64.2,3927.44,0.07,262852.07,47.0,16,0,0,10,9,4,15.0,12.93,57.2,49.9,46.47,44.67,48.8,7.3,1.8
CP004,Women,King Street,Women,2,5,56.6,3708.82,0.0,212789.34,43.4,14,1,0,0,8,0,0.0,0.0,64.2,56.5,51.87,47.83,47.8,7.7,4.03
CP004,Women,King Street,Women,3,5,49.2,3979.31,0.0,192833.1,35.6,14,0,0,0,9,0,0.0,0.0,56.6,60.4,54.13,49.27,38.4,-3.8,4.87
CP004,Women,King Street,Women,4,5,88.8,3910.49,0.0,355734.92,69.6,16,2,9,0,9,4,22.0,17.95,49.2,52.9,56.67,46.93,68.2,-3.7,9.73
CP004,Women,King Street,Women,5,5,62.4,4128.98,0.0,259719.78,48.4,16,2,1,0,9,2,15.0,14.17,88.8,69.0,64.87,52.13,50.0,19.8,12.73
CP004,Women,King Street,Women,6,5,55.8,3909.19,0.0,219999.45,42.2,15,1,0,0,9,0,0.0,0.0,62.4,75.6,66.8,53.77,44.4,-13.2,13.03
CP004,Women,King Street,Women,7,5,48.0,4010.98,0.0,201233.52,36.2,13,0,0,0,9,4,19.0,15.0,55.8,59.1,69.0,62.83,36.8,-3.3,6.17
CP004,Women,King Street,Women,8,5,54.0,3981.68,0.11,219410.1,41.4,14,0,0,21,9,4,19.0,16.16,48.0,51.9,55.4,60.13,40.8,-3.9,-4.73
CP004,Women,King Street,Women,9,5,63.6,4087.73,0.0,260958.78,46.8,15,0,0,5,8,0,0.0,0.0,54.0,51.0,52.6,59.7,51.0,3.0,-7.1
CP004,Women,King Street,Women,10,5,50.0,3877.24,0.0,193518.5,36.0,15,1,0,0,9,0,0.0,0.0,63.6,58.8,55.2,62.1,39.6,4.8,-6.9
CP004,Women,King Street,Women,11,5,54.2,3690.03,0.0,208998.72,39.6,14,0,0,0,9,2,26.0,23.33,50.0,56.8,55.87,55.63,42.6,-6.8,0.23
CP004,Women,King Street,Women,12,5,72.6,4033.15,0.3,286843.7,56.4,13,1,6,0,9,6,30.0,22.74,54.2,52.1,55.93,54.27,57.2,2.1,1.67
CP004,Women,Libera,Women,1,5,48.2,3922.79,0.09,182937.18,37.4,15,0,0,10,9,4,15.0,13.03,48.6,40.9,38.73,37.6,34.6,7.7,1.13
CP004,Women,Libera,Women,2,5,38.6,4161.25,0.0,158046.36,30.0,11,1,0,0,8,0,0.0,0.0,48.2,44.3,40.6,37.9,32.2,3.9,2.7
CP004,Women,Libera,Women,3,5,45.2,4004.64,0.0,165712.33,36.2,12,0,0,0,9,0,0.0,0.0,38.6,43.4,40.73,38.2,38.6,-4.8,2.53
CP004,Women,Libera,Women,4,5,58.4,4067.43,0.14,228050.38,46.2,13,2,9,0,9,3,18.0,15.17,45.2,41.9,44.0,37.47,46.2,3.3,6.53
CP004,Women,Libera,Women,5,5,51.4,3933.35,0.19,191956.74,39.6,13,2,1,0,9,2,9.0,7.0,58.4,51.8,47.4,38.97,43.6,6.6,8.43
CP004,Women,Libera,Women,6,5,42.0,3822.23,0.0,155570.03,33.0,11,1,0,0,9,0,0.0,0.0,51.4,54.9,51.67,40.23,31.8,-3.5,11.43
CP004,Women,Libera,Women,7,5,46.6,4116.24,0.18,178879.58,36.8,13,0,0,0,9,1,18.0,17.5,42.0,46.7,50.6,47.3,38.2,-4.7,3.3
CP004,Women,Libera,Women,8,5,41.2,3933.81,0.0,164000.7,31.6,13,0,0,21,9,4,18.0,14.14,46.6,44.3,46.67,47.03,31.8,2.3,-0.37
CP004,Women,Libera,Women,9,5,45.6,4267.61,0.0,181424.12,35.4,11,0,0,5,8,0,0.0,0.0,41.2,43.9,43.27,47.47,39.4,-2.7,-4.2
CP004,Women,Libera,Women,10,5,47.0,3640.03,0.0,162814.97,33.4,13,1,0,0,9,0,0.0,0.0,45.6,43.4,44.47,47.53,34.4,2.2,-3.07
CP004,Women,Libera,Women,11,5,43.6,4124.93,0.0,163827.22,34.4,13,0,0,0,9,1,17.0,16.5,47.0,46.3,44.6,45.63,33.2,0.7,-1.03
CP004,Women,Libera,Women,12,5,59.0,4644.01,0.0,257796.14,45.8,13,1,6,0,9,4,27.0,23.02,43.6,45.3,45.4,44.33,48.6,-1.7,1.07
CP004,Women,Miss Modano,Women,1,5,107.4,4026.8,0.08,424799.73,84.6,27,0,0,10,9,6,15.0,13.72,106.4,96.0,89.53,85.9,87.4,10.4,3.63
CP004,Women,Miss Modano,Women,2,5,89.6,4102.05,0.0,373530.97,67.4,23,1,0,0,8,0,0.0,0.0,107.4,98.9,94.47,87.33,71.8,8.5,7.13
CP004,Women,Miss Modano,Women,3,5,105.8,3839.46,0.0,415993.76,83.8,26,0,0,0,9,0,0.0,0.0,89.6,98.5,89.93,82.8,87.6,-8.9,7.13
CP004,Women,Miss Modano,Women,4,5,138.6,3954.36,0.15,545309.71,109.0,27,2,9,0,9,5,25.0,17.33,105.8,97.7,100.93,86.1,113.2,8.1,14.83
CP004,Women,Miss Modano,Women,5,5,106.6,3753.95,0.0,400090.6,82.8,22,2,1,0,9,3,15.0,12.5,138.6,122.2,111.33,92.1,92.4,16.4,19.23
CP004,Women,Miss Modano,Women,6,5,100.4,4170.34,0.0,407951.66,78.8,24,1,0,0,9,0,0.0,0.0,106.6,122.6,117.0,92.2,81.4,-16.0,24.8
CP004,Women,Miss Modano,Women,7,5,108.8,3903.31,0.1,404309.94,88.4,26,0,0,0,9,9,20.0,15.87,100.4,103.5,115.2,108.07,82.8,-3.1,7.13
CP004,Women,Miss Modano,Women,8,5,122.6,4133.04,0.0,494658.12,97.2,27,0,0,21,9,5,19.0,14.87,108.8,104.6,105.27,108.3,99.2,4.2,-3.03
CP004,Women,Miss Modano,Women,9,5,88.6,3838.67,0.0,323118.85,68.0,22,0,0,5,8,0,0.0,0.0,122.6,115.7,110.6,113.8,64.8,6.9,-3.2
CP004,Women,Miss Modano,Women,10,5,107.2,4177.91,0.0,445849.53,83.2,25,1,0,0,9,0,0.0,0.0,88.6,105.6,106.67,110.93,76.6,-17.0,-4.27
CP004,Women,Miss Modano,Women,11,5,106.6,3699.2,0.24,392876.91,82.6,25,0,0,0,9,3,26.0,23.6,107.2,97.9,106.13,105.7,85.6,9.3,0.43
CP004,Women,Miss Modano,Women,12,5,136.2,3818.79,0.57,491396.27,110.8,25,1,6,0,9,14,29.0,22.8,106.6,106.9,100.8,105.7,106.4,-0.3,-4.9
CP004,Women,Modano,Women,1,5,116.4,4060.22,0.03,479623.59,91.4,32,0,0,10,9,7,15.0,12.27,101.2,87.2,88.07,82.93,91.8,14.0,5.13
CP004,Women,Modano,Women,2,5,79.4,3806.5,0.0,309142.67,60.0,25,1,0,0,8,0,0.0,0.0,116.4,94.2,87.2,86.0,64.8,22.2,1.2
CP004,Women,Modano,Women,3,5,110.0,3990.32,0.0,432216.6,83.0,29,0,0,0,9,0,0.0,0.0,79.4,97.9,84.33,82.9,79.8,-18.5,1.43
CP004,Women,Modano,Women,4,5,125.2,4153.82,0.23,544910.23,97.2,29,2,9,0,9,10,25.0,17.36,110.0,94.7,101.93,83.83,96.4,15.3,18.1
CP004,Women,Modano,Women,5,5,120.4,3898.59,0.0,475813.25,92.2,30,2,1,0,9,3,15.0,12.76,125.2,117.6,104.87,86.3,95.4,7.6,18.57
CP004,Women,Modano,Women,6,5,99.4,4015.63,0.0,396337.3,75.0,27,1,0,0,9,0,0.0,0.0,120.4,122.8,118.53,91.87,83.2,-2.4,26.67
CP004,Women,Modano,Women,7,5,89.2,3942.73,0.09,358995.01,68.4,30,0,0,0,9,9,19.0,14.39,99.4,109.9,115.0,108.47,68.8,-10.5,6.53
CP004,Women,Modano,Women,8,5,104.2,4241.06,0.07,446358.66,79.6,32,0,0,21,9,8,20.0,13.77,89.2,94.3,103.0,103.93,83.2,-5.1,-0.93
CP004,Women,Modano,Women,9,5,110.2,3680.37,0.0,415172.22,82.6,30,0,0,5,8,0,0.0,0.0,104.2,96.7,97.6,108.07,81.4,7.5,-10.47
CP004,Women,Modano,Women,10,5,111.4,4074.06,0.0,435729.95,86.6,29,1,0,0,9,0,0.0,0.0,110.2,107.2,101.2,108.1,89.8,3.0,-6.9
CP004,Women,Modano,Women,11,5,98.4,4068.77,0.12,392164.85,75.0,28,0,0,0,9,4,29.0,26.1,111.4,110.8,108.6,105.8,73.2,0.6,2.8
CP004,Women,Modano,Women,12,5,126.4,4152.21,0.12,549372.09,99.2,26,1,6,0,9,15,30.0,23.72,98.4,104.9,106.67,102.13,101.2,-6.5,4.53
CP005,Accessories,Emerald,Men,1,5,13.2,2991.29,0.0,38412.9,11.2,4,0,0,10,9,2,13.0,12.17,7.6,9.7,10.4,12.0,10.6,-2.1,-1.6
CP005,Accessories,Emerald,Men,2,5,14.0,3060.87,0.0,40617.87,11.0,4,1,0,0,8,0,0.0,0.0,13.2,9.2,10.07,12.03,11.4,4.0,-1.97
CP005,Accessories,Emerald,Men,3,5,17.2,3258.84,0.0,51743.68,14.2,3,0,0,0,9,0,0.0,0.0,14.0,13.6,9.73,11.53,16.2,0.4,-1.8
CP005,Accessories,Emerald,Men,4,5,18.8,2403.61,1.5,39399.82,15.8,4,2,9,0,9,1,11.0,11.0,17.2,15.6,14.8,11.37,12.8,1.6,3.43
CP005,Accessories,Emerald,Men,5,5,16.4,2765.41,0.0,43389.86,13.0,4,2,1,0,9,0,2.0,2.0,18.8,18.0,16.67,12.23,11.4,0.8,4.43
CP005,Accessories,Emerald,Men,6,5,13.8,2434.22,0.0,29837.18,11.2,4,1,0,0,9,0,0.0,0.0,16.4,17.6,17.47,12.67,9.8,-1.2,4.8
CP005,Accessories,Emerald,Men,7,5,13.0,2602.7,0.0,30503.63,10.8,4,0,0,0,9,2,12.0,11.0,13.8,15.1,16.33,15.57,10.6,-1.3,0.77
CP005,Accessories,Emerald,Men,8,5,16.2,2705.04,0.0,35515.78,12.4,4,0,0,21,9,0,3.0,3.0,13.0,13.4,14.4,15.53,13.8,-0.4,-1.13
CP005,Accessories,Emerald,Men,9,5,16.8,2944.79,0.0,47634.07,13.0,4,0,0,5,8,0,0.0,0.0,16.2,14.6,14.33,15.9,16.4,1.6,-1.57
CP005,Accessories,Emerald,Men,10,5,13.0,2944.77,0.0,33015.14,9.8,4,1,0,0,9,0,0.0,0.0,16.8,16.5,15.33,15.83,11.8,0.3,-0.5
CP005,Accessories,Emerald,Men,11,5,13.4,3107.73,0.0,39821.45,10.6,4,0,0,0,9,1,10.0,10.0,13.0,14.9,15.33,14.87,11.8,-1.9,0.47
CP005,Accessories,Emerald,Men,12,5,10.4,3097.12,0.0,30186.24,9.0,4,1,6,0,9,2,25.0,23.33,13.4,13.2,14.4,14.37,7.6,0.2,0.03
CP005,Accessories,Emerald,Unisex,1,5,26.0,2185.57,0.0,56300.7,20.8,9,0,0,10,9,2,10.0,9.25,31.8,28.1,27.53,23.7,20.2,3.7,3.83
CP005,Accessories,Emerald,Unisex,2,5,30.2,1766.2,0.0,52019.92,22.0,9,1,0,0,8,0,0.0,0.0,26.0,27.2,26.27,24.4,22.4,-1.2,1.87
CP005,Accessories,Emerald,Unisex,3,5,26.2,2441.33,0.0,64643.57,19.4,9,0,0,0,9,0,0.0,0.0,30.2,28.1,26.47,25.07,23.0,2.1,1.4
CP005,Accessories,Emerald,Unisex,4,5,32.2,2492.07,0.0,73847.1,24.4,9,2,9,0,9,1,19.0,17.5,26.2,28.2,27.47,25.13,27.4,-2.0,2.33
CP005,Accessories,Emerald,Unisex,5,5,28.6,2214.17,0.1,64803.49,22.2,10,2,1,0,9,2,9.0,8.67,32.2,29.2,29.53,25.3,21.4,3.0,4.23
CP005,Accessories,Emerald,Unisex,6,5,21.2,2391.18,0.0,50960.93,17.0,8,1,0,0,9,0,0.0,0.0,28.6,30.4,29.0,25.23,18.2,-1.8,3.77
CP005,Accessories,Emerald,Unisex,7,5,24.2,2206.18,0.0,51206.12,17.8,10,0,0,0,9,2,15.0,12.0,21.2,24.9,27.33,27.4,18.4,-3.7,-0.07
CP005,Accessories,Emerald,Unisex,8,5,30.8,2124.95,0.0,63163.94,23.8,10,0,0,21,9,3,16.0,13.25,24.2,22.7,24.67,27.1,21.0,1.5,-2.43
CP005,Accessories,Emerald,Unisex,9,5,24.8,2231.68,0.0,53615.08,20.0,9,0,0,5,8,0,0.0,0.0,30.8,27.5,25.4,27.2,20.2,3.3,-1.8
CP005,Accessories,Emerald,Unisex,10,5,31.8,2186.15,0.0,66271.93,26.2,10,1,0,0,9,0,0.0,0.0,24.8,27.8,26.6,26.97,26.4,-3.0,-0.37
CP005,Accessories,Emerald,Unisex,11,5,31.0,2296.06,0.0,67578.27,23.2,11,0,0,0,9,2,15.0,13.67,31.8,28.3,29.13,26.9,24.4,3.5,2.23
CP005,Accessories,Emerald,Unisex,12,5,37.4,2122.79,0.43,76297.9,29.0,11,1,6,0,9,5,27.0,21.63,31.0,31.4,29.2,27.3,31.8,-0.4,1.9
CP005,Accessories,Emerald,Women,1,5,8.8,2866.29,0.0,28854.67,6.4,3,0,0,10,9,0,3.0,3.0,6.8,6.4,5.13,5.23,6.2,0.4,-0.1
CP005,Accessories,Emerald,Women,2,5,6.4,2731.16,0.0,18231.61,4.4,2,1,0,0,8,0,0.0,0.0,8.8,6.8,6.53,5.07,5.6,2.0,1.47
CP005,Accessories,Emerald,Women,3,5,6.8,2487.57,0.0,20688.92,5.0,2,0,0,0,9,0,0.0,0.0,6.4,7.6,6.13,5.1,5.6,-1.2,1.03
CP005,Accessories,Emerald,Women,4,5,14.8,2525.9,0.0,42661.3,10.8,3,2,9,0,9,1,13.0,13.0,6.8,6.6,7.33,5.57,13.0,0.2,1.77
CP005,Accessories,Emerald,Women,5,5,9.6,2753.67,0.0,28257.6,7.2,3,2,1,0,9,0,2.0,2.0,14.8,10.8,9.33,6.93,7.6,4.0,2.4
CP005,Accessories,Emerald,Women,6,5,5.6,3116.15,0.0,19285.25,4.2,2,1,0,0,9,0,0.0,0.0,9.6,12.2,10.4,7.2,4.8,-2.6,3.2
CP005,Accessories,Emerald,Women,7,5,9.8,2212.54,0.0,24782.45,7.0,3,0,0,0,9,2,15.0,14.17,5.6,7.6,10.0,8.67,7.8,-2.0,1.33
CP005,Accessories,Emerald,Women,8,5,5.6,2594.23,0.0,15398.49,3.6,2,0,0,21,9,1,11.0,10.5,9.8,7.7,8.33,8.83,4.6,2.1,-0.5
CP005,Accessories,Emerald,Women,9,5,4.8,3035.08,0.0,14918.77,3.4,2,0,0,5,8,0,0.0,0.0,5.6,7.7,7.0,8.7,3.6,-2.1,-1.7
CP005,Accessories,Emerald,Women,10,5,5.0,2419.59,0.0,13338.84,3.6,2,1,0,0,9,0,0.0,0.0,4.8,5.2,6.73,8.37,2.6,-0.4,-1.63
CP005,Accessories,Emerald,Women,11,5,7.0,2446.36,0.0,20921.8,5.4,3,0,0,0,9,1,17.0,15.0,5.0,4.9,5.13,6.73,6.0,0.1,-1.6
CP005,Accessories,Emerald,Women,12,5,9.2,2897.26,0.5,26018.4,6.8,2,1,6,0,9,1,13.0,12.0,7.0,6.0,5.6,6.3,6.8,1.0,-0.7
CP005,Accessories,Hustle,Men,1,5,13.8,2904.42,0.0,38431.25,11.2,6,0,0,10,9,1,7.0,7.0,21.0,17.6,15.73,12.1,10.6,3.4,3.63
CP005,Accessories,Hustle,Men,2,5,14.0,2240.85,0.0,30864.55,10.4,5,1,0,0,8,0,0.0,0.0,13.8,15.9,15.33,12.07,9.0,-2.1,3.27
CP005,Accessories,Hustle,Men,3,5,11.4,3156.73,0.0,36206.86,8.8,5,0,0,0,9,0,0.0,0.0,14.0,13.9,14.93,12.93,9.4,0.1,2.0
CP005,Accessories,Hustle,Men,4,5,21.8,2484.6,0.0,51827.4,17.0,7,2,9,0,9,2,15.0,13.33,11.4,12.7,13.07,13.5,16.0,-1.3,-0.43
CP005,Accessories,Hustle,Men,5,5,16.0,2811.67,0.0,43755.89,13.2,7,2,1,0,9,1,7.0,7.0,21.8,16.6,15.73,14.5,12.4,5.2,1.23
CP005,Accessories,Hustle,Men,6,5,13.4,3215.23,0.0,43674.76,11.2,6,1,0,0,9,0,0.0,0.0,16.0,18.9,16.4,14.1,10.8,-2.9,2.3
CP005,Accessories,Hustle,Men,7,5,14.4,2719.7,0.0,36998.04,11.6,6,0,0,0,9,1,11.0,11.0,13.4,14.7,17.07,15.07,11.0,-1.3,2.0
CP005,Accessories,Hustle,Men,8,5,12.6,2888.6,0.0,32699.28,10.2,5,0,0,21,9,1,11.0,9.67,14.4,13.9,14.6,15.17,7.8,0.5,-0.57
CP005,Accessories,Hustle,Men,9,5,9.0,3301.56,0.0,28578.39,7.4,4,0,0,5,8,0,0.0,0.0,12.6,13.5,13.47,14.93,6.6,-0.9,-1.47
CP005,Accessories,Hustle,Men,10,5,15.4,2353.53,0.0,35818.98,12.2,6,1,0,0,9,0,0.0,0.0,9.0,10.8,12.0,14.53,12.0,-1.8,-2.53
CP005,Accessories,Hustle,Men,11,5,16.8,2814.45,0.0,40580.21,12.8,6,0,0,0,9,1,22.0,22.0,15.4,12.2,12.33,13.47,14.2,3.2,-1.13
CP005,Accessories,Hustle,Men,12,5,23.8,3000.36,0.25,65297.48,18.2,6,1,6,0,9,2,24.0,20.5,16.8,16.1,13.73,13.6,21.0,0.7,0.13
CP005,Accessories,Hustle,Unisex,1,5,10.0,2576.29,0.0,24591.95,8.2,4,0,0,10,9,0,5.0,5.0,9.4,8.4,9.53,9.53,9.2,1.0,0.0
CP005,Accessories,Hustle,Unisex,2,5,13.4,2358.16,0.0,34343.59,10.6,5,1,0,0,8,0,0.0,0.0,10.0,8.8,8.33,9.47,9.0,1.2,-1.13
CP005,Accessories,Hustle,Unisex,3,5,12.6,2750.68,0.0,33757.23,10.2,4,0,0,0,9,0,0.0,0.0,13.4,11.7,9.73,10.0,11.4,1.7,-0.27
CP005,Accessories,Hustle,Unisex,4,5,10.4,2767.74,0.0,27312.37,8.6,4,2,9,0,9,1,11.0,11.0,12.6,13.0,12.0,9.63,7.0,-0.4,2.37
CP005,Accessories,Hustle,Unisex,5,5,9.8,2224.53,0.0,21208.4,7.8,4,2,1,0,9,1,5.0,5.0,10.4,11.5,12.13,9.1,7.6,-1.1,3.03
CP005,Accessories,Hustle,Unisex,6,5,17.0,2747.57,0.0,44787.39,12.4,5,1,0,0,9,0,0.0,0.0,9.8,10.1,10.93,9.03,13.8,-0.3,1.9
CP005,Accessories,Hustle,Unisex,7,5,10.2,2886.94,0.0,27235.4,8.4,4,0,0,0,9,2,12.0,11.0,17.0,13.4,12.4,12.2,8.6,3.6,0.2
CP005,Accessories,Hustle,Unisex,8,5,12.2,2730.51,0.0,32432.67,9.8,4,0,0,21,9,0,6.0,6.0,10.2,13.6,12.33,12.23,8.4,-3.4,0.1
CP005,Accessories,Hustle,Unisex,9,5,13.6,2794.12,0.0,36306.67,10.8,4,0,0,5,8,0,0.0,0.0,12.2,11.2,13.13,12.03,11.6,1.0,1.1
CP005,Accessories,Hustle,Unisex,10,5,13.8,2622.3,0.0,33201.69,11.2,4,1,0,0,9,0,0.0,0.0,13.6,12.9,12.0,12.2,11.8,0.7,-0.2
CP005,Accessories,Hustle,Unisex,11,5,11.0,2763.72,0.62,28504.15,9.0,4,0,0,0,9,1,10.0,9.5,13.8,13.7,13.2,12.77,7.4,0.1,0.43
CP005,Accessories,Hustle,Unisex,12,5,14.8,2716.28,0.0,36028.68,11.8,4,1,6,0,9,2,26.0,22.67,11.0,12.4,12.8,12.97,9.4,-1.4,-0.17
CP005,Accessories,Hustle,Women,1,5,20.6,2556.28,0.2,61542.76,17.2,9,0,0,10,9,2,7.0,6.75,26.0,20.1,18.73,17.43,14.0,5.9,1.3
CP005,Accessories,Hustle,Women,2,5,24.4,2974.23,0.0,81914.77,19.2,9,1,0,0,8,0,0.0,0.0,20.6,21.5,19.07,17.73,19.2,-0.9,1.33
CP005,Accessories,Hustle,Women,3,5,19.6,2966.85,0.0,63061.6,15.8,8,0,0,0,9,0,0.0,0.0,24.4,22.5,21.13,18.3,16.2,1.9,2.83
CP005,Accessories,Hustle,Women,4,5,29.0,2878.38,0.0,98851.54,22.0,8,2,9,0,9,2,15.0,12.0,19.6,22.0,21.53,18.17,22.6,-2.4,3.37
CP005,Accessories,Hustle,Women,5,5,21.0,2833.77,0.0,69758.62,18.0,9,2,1,0,9,1,8.0,8.0,29.0,24.3,24.33,19.53,16.6,4.7,4.8
CP005,Accessories,Hustle,Women,6,5,24.6,2781.43,0.0,80853.57,19.2,8,1,0,0,9,0,0.0,0.0,21.0,25.0,23.2,20.07,18.0,-4.0,3.13
CP005,Accessories,Hustle,Women,7,5,18.8,2932.68,0.0,60643.29,15.6,7,0,0,0,9,3,18.0,16.08,24.6,22.8,24.87,23.2,15.2,1.8,1.67
CP005,Accessories,Hustle,Women,8,5,21.2,2640.1,0.0,67919.47,16.4,7,0,0,21,9,1,10.0,9.67,18.8,21.7,21.47,22.9,17.0,-2.9,-1.43
CP005,Accessories,Hustle,Women,9,5,22.6,2892.71,0.0,76311.98,18.0,7,0,0,5,8,0,0.0,0.0,21.2,20.0,21.53,22.37,16.2,1.2,-0.83
CP005,Accessories,Hustle,Women,10,5,17.4,2818.61,0.0,50959.65,14.2,8,1,0,0,9,0,0.0,0.0,22.6,21.9,20.87,22.87,16.0,0.7,-2.0
CP005,Accessories,Hustle,Women,11,5,19.4,2828.53,0.0,68125.92,16.6,7,0,0,0,9,1,22.0,21.0,17.4,20.0,20.4,20.93,14.2,-2.6,-0.53
CP005,Accessories,Hustle,Women,12,5,31.2,2646.03,0.36,101065.97,24.2,9,1,6,0,9,3,25.0,22.75,19.4,18.4,19.8,20.67,26.0,1.0,-0.87
CP005,Accessories,King Street,Men,1,5,14.8,3137.07,0.0,49751.67,11.2,6,0,0,10,9,0,3.0,2.5,15.8,14.0,14.13,14.2,12.0,1.8,-0.07
CP005,Accessories,King Street,Men,2,5,17.2,2888.36,0.0,55073.75,13.0,6,1,0,0,8,0,0.0,0.0,14.8,12.7,12.53,13.77,13.6,2.1,-1.23
CP005,Accessories,King Street,Men,3,5,20.8,2620.47,0.0,57345.65,16.0,6,0,0,0,9,0,0.0,0.0,17.2,16.0,13.6,13.87,18.4,1.2,-0.27
CP005,Accessories,King Street,Men,4,5,17.6,3048.79,0.0,53824.5,12.6,7,2,9,0,9,1,14.0,14.0,20.8,19.0,17.6,14.07,15.4,1.8,3.53
CP005,Accessories,King Street,Men,5,5,16.6,2778.1,0.0,49681.38,13.4,6,2,1,0,9,1,9.0,8.5,17.6,19.2,18.53,13.83,15.0,-1.6,4.7
CP005,Accessories,King Street,Men,6,5,19.2,3232.28,0.0,63650.69,15.8,7,1,0,0,9,0,0.0,0.0,16.6,17.1,18.33,13.93,14.2,-0.5,4.4
CP005,Accessories,King Street,Men,7,5,19.4,2979.52,0.0,56983.49,14.8,7,0,0,0,9,2,15.0,14.25,19.2,17.9,17.8,17.7,12.2,1.3,0.1
CP005,Accessories,King Street,Men,8,5,22.2,3025.82,0.0,70951.61,16.6,7,0,0,21,9,1,15.0,14.33,19.4,19.3,18.4,18.47,14.8,0.1,-0.07
CP005,Accessories,King Street,Men,9,5,18.2,2956.03,0.0,56358.85,13.0,7,0,0,5,8,0,0.0,0.0,22.2,20.8,20.27,19.3,15.8,1.4,0.97
CP005,Accessories,King Street,Men,10,5,17.4,3042.21,0.0,52844.9,13.8,6,1,0,0,9,0,0.0,0.0,18.2,20.2,19.93,18.87,14.4,-2.0,1.07
CP005,Accessories,King Street,Men,11,5,15.8,2919.47,0.0,47082.37,12.4,6,0,0,0,9,1,15.0,14.5,17.4,17.8,19.27,18.83,12.2,-0.4,0.43
CP005,Accessories,King Street,Men,12,5,22.4,2778.54,0.0,58358.74,18.6,6,1,6,0,9,4,27.0,22.0,15.8,16.6,17.13,18.7,15.8,-0.8,-1.57
CP005,Accessories,King Street,Unisex,1,5,8.0,2507.94,0.0,20389.43,6.8,3,0,0,10,9,0,6.0,6.0,5.6,6.8,6.33,5.47,6.6,-1.2,0.87
CP005,Accessories,King Street,Unisex,2,5,7.2,2548.73,0.0,19378.53,5.8,2,1,0,0,8,0,0.0,0.0,8.0,5.9,6.6,5.97,5.8,2.1,0.63
CP005,Accessories,King Street,Unisex,3,5,6.0,2680.45,0.0,16481.39,4.6,2,0,0,0,9,0,0.0,0.0,7.2,7.6,6.07,6.2,4.6,-0.4,-0.13
CP005,Accessories,King Street,Unisex,4,5,4.0,2304.62,0.0,10321.4,3.0,2,2,9,0,9,0,7.0,7.0,6.0,6.6,7.07,6.03,3.6,-0.6,1.03
CP005,Accessories,King Street,Unisex,5,5,5.4,2652.47,0.0,14910.18,4.2,2,2,1,0,9,0,3.0,3.0,4.0,5.0,5.73,5.7,5.0,-1.0,0.03
CP005,Accessories,King Street,Unisex,6,5,7.6,2698.47,0.0,20928.94,5.8,3,1,0,0,9,0,0.0,0.0,5.4,4.7,5.13,5.13,5.8,0.7,0.0
CP005,Accessories,King Street,Unisex,7,5,4.4,2751.89,0.0,11743.28,3.6,2,0,0,0,9,1,12.0,11.5,7.6,6.5,5.67,6.37,3.2,1.1,-0.7
CP005,Accessories,King Street,Unisex,8,5,6.0,2659.4,0.0,16714.35,4.6,2,0,0,21,9,1,6.0,6.0,4.4,6.0,5.8,5.77,5.0,-1.6,0.03
CP005,Accessories,King Street,Unisex,9,5,6.8,2662.49,0.0,19161.19,5.6,3,0,0,5,8,0,0.0,0.0,6.0,5.2,6.0,5.57,5.6,0.8,0.43
CP005,Accessories,King Street,Unisex,10,5,7.8,2700.38,0.0,22022.26,6.6,3,1,0,0,9,0,0.0,0.0,6.8,6.4,5.73,5.7,5.4,0.4,0.03
CP005,Accessories,King Street,Unisex,11,5,9.2,2548.1,0.0,24891.61,6.6,3,0,0,0,9,0,0.0,0.0,7.8,7.3,6.87,6.33,8.0,0.5,0.53
CP005,Accessories,King Street,Unisex,12,5,8.8,2579.41,0.0,23951.11,7.6,3,1,6,0,9,0,7.0,7.0,9.2,8.5,7.93,6.97,5.6,0.7,0.97
CP005,Accessories,King Street,Women,1,5,11.8,2981.09,1.04,36136.73,9.8,5,0,0,10,9,1,8.0,7.67,8.6,9.7,9.73,9.07,9.4,-1.1,0.67
