inventory_id,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time,last_updated
INV004281,CP005,P0281,51,21,196,7,11/06/2026
INV004282,CP005,P0282,223,24,238,10,11/06/2026
INV004283,CP005,P0283,48,16,129,10,11/06/2026
INV004284,CP005,P0284,84,19,110,5,11/06/2026
INV004285,CP005,P0285,109,29,143,10,11/06/2026
INV004286,CP005,P0286,439,57,630,7,11/06/2026
INV004287,CP005,P0287,354,51,482,14,11/06/2026
INV004288,CP005,P0288,169,49,339,7,11/06/2026
INV004289,CP005,P0289,199,65,622,3,11/06/2026
INV004290,CP005,P0290,117,38,209,14,11/06/2026
INV004291,CP005,P0291,123,64,477,7,11/06/2026
INV004292,CP005,P0292,55,30,155,14,11/06/2026
INV004293,CP005,P0293,325,65,436,7,11/06/2026
INV004294,CP005,P0294,132,55,364,3,11/06/2026
INV004295,CP005,P0295,27,18,93,3,11/06/2026
INV004296,CP005,P0296,33,29,338,14,11/06/2026
INV004297,CP005,P0297,86,11,124,7,11/06/2026
INV004298,CP005,P0298,79,22,154,5,11/06/2026
INV004299,CP005,P0299,28,16,78,10,11/06/2026
INV004300,CP005,P0300,29,11,113,3,11/06/2026
INV004301,CP005,P0301,443,48,505,7,11/06/2026
INV004302,CP005,P0302,197,36,347,14,11/06/2026
INV004303,CP005,P0303,99,30,205,5,11/06/2026
INV004304,CP005,P0304,204,62,384,7,11/06/2026
INV004305,CP005,P0305,17,7,49,7,11/06/2026
INV004306,CP005,P0306,11,10,82,7,11/06/2026
INV004307,CP005,P0307,19,5,30,3,11/06/2026
INV004308,CP005,P0308,393,79,542,3,11/06/2026
INV004309,CP005,P0309,103,21,180,14,11/06/2026
INV004310,CP005,P0310,135,30,192,10,11/06/2026
INV004311,CP005,P0311,135,37,214,3,11/06/2026
INV004312,CP005,P0312,50,28,148,5,11/06/2026
INV004313,CP005,P0313,5,5,30,5,11/06/2026
INV004314,CP005,P0314,214,105,539,3,11/06/2026
INV004315,CP005,P0315,31,21,170,7,11/06/2026
INV004316,CP005,P0316,46,27,278,10,11/06/2026
INV004317,CP005,P0317,161,54,551,14,11/06/2026
INV004318,CP005,P0318,7,7,45,7,11/06/2026
INV004319,CP005,P0319,101,36,204,14,11/06/2026
INV004320,CP005,P0320,279,54,413,5,11/06/2026
INV004321,CP005,P0321,110,28,251,7,11/06/2026
INV004322,CP005,P0322,139,59,503,14,11/06/2026
INV004323,CP005,P0323,138,24,218,7,11/06/2026
INV004324,CP005,P0324,189,57,377,10,11/06/2026
INV004325,CP005,P0325,82,42,349,3,11/06/2026
INV004326,CP005,P0326,83,28,159,7,11/06/2026
INV004327,CP005,P0327,171,48,381,5,11/06/2026
INV004328,CP005,P0328,81,21,114,14,11/06/2026
INV004329,CP005,P0329,128,17,205,10,11/06/2026
INV004330,CP005,P0330,12,5,30,10,11/06/2026
INV004331,CP005,P0331,91,25,178,7,11/06/2026
INV004332,CP005,P0332,117,38,351,3,11/06/2026
INV004333,CP005,P0333,134,76,432,10,11/06/2026
INV004334,CP005,P0334,12,5,30,5,11/06/2026
INV004335,CP005,P0335,104,26,219,7,11/06/2026
INV004336,CP005,P0336,43,6,51,3,11/06/2026
INV004337,CP005,P0337,172,54,345,3,11/06/2026
INV004338,CP005,P0338,66,37,298,7,11/06/2026
INV004339,CP005,P0339,280,74,431,14,11/06/2026
INV004340,CP005,P0340,26,17,182,14,11/06/2026
INV004341,CP005,P0341,35,28,166,5,11/06/2026
INV004342,CP005,P0342,495,96,608,7,11/06/2026
INV004343,CP005,P0343,95,30,163,7,11/06/2026
INV004344,CP005,P0344,190,32,252,3,11/06/2026
INV004345,CP005,P0345,155,28,234,3,11/06/2026
INV004346,CP005,P0346,255,57,460,5,11/06/2026
INV004347,CP005,P0347,24,21,176,5,11/06/2026
INV004348,CP005,P0348,107,25,224,3,11/06/2026
INV004349,CP005,P0349,120,29,169,10,11/06/2026
INV004350,CP005,P0350,14,6,37,14,11/06/2026
INV004351,CP005,P0351,99,18,123,7,11/06/2026
INV004352,CP005,P0352,210,63,571,14,11/06/2026
INV004353,CP005,P0353,35,27,187,7,11/06/2026
INV004354,CP005,P0354,122,33,227,7,11/06/2026
INV004355,CP005,P0355,381,63,564,14,11/06/2026
INV004356,CP005,P0356,77,63,320,10,11/06/2026
INV004357,CP005,P0357,83,16,179,5,11/06/2026
INV004358,CP005,P0358,90,37,229,5,11/06/2026
INV004359,CP005,P0359,29,21,224,7,11/06/2026
INV004360,CP005,P0360,160,58,510,10,11/06/2026
INV004361,CP005,P0361,30,12,114,14,11/06/2026
INV004362,CP005,P0362,7,5,30,3,11/06/2026
INV004363,CP005,P0363,154,37,282,10,11/06/2026
INV004364,CP005,P0364,197,35,282,5,11/06/2026
INV004365,CP005,P0365,53,34,172,3,11/06/2026
INV004366,CP005,P0366,55,20,157,3,11/06/2026
INV004367,CP005,P0367,35,28,167,3,11/06/2026
INV004368,CP005,P0368,225,70,424,14,11/06/2026
INV004369,CP005,P0369,70,18,114,3,11/06/2026
INV004370,CP005,P0370,66,23,173,5,11/06/2026
INV004371,CP005,P0371,66,23,222,3,11/06/2026
INV004372,CP005,P0372,102,39,332,7,11/06/2026
INV004373,CP005,P0373,177,34,317,5,11/06/2026
INV004374,CP005,P0374,25,7,66,14,11/06/2026
INV004375,CP005,P0375,372,62,494,14,11/06/2026
INV004376,CP005,P0376,175,35,207,7,11/06/2026
INV004377,CP005,P0377,170,34,276,14,11/06/2026
INV004378,CP005,P0378,147,26,213,10,11/06/2026
INV004379,CP005,P0379,91,49,327,3,11/06/2026
INV004380,CP005,P0380,9,5,30,7,11/06/2026
INV004381,CP005,P0381,177,30,235,5,11/06/2026
INV004382,CP005,P0382,98,22,165,7,11/06/2026
INV004383,CP005,P0383,149,37,203,14,11/06/2026
INV004384,CP005,P0384,46,31,238,10,11/06/2026
INV004385,CP005,P0385,253,38,356,5,11/06/2026
INV004386,CP005,P0386,29,33,307,14,11/06/2026
INV004387,CP005,P0387,74,31,199,5,11/06/2026
INV004388,CP005,P0388,29,24,146,5,11/06/2026
INV004389,CP005,P0389,71,35,269,5,11/06/2026
INV004390,CP005,P0390,356,70,436,10,11/06/2026
INV004391,CP005,P0391,70,22,170,14,11/06/2026
INV004392,CP005,P0392,162,44,217,3,11/06/2026
INV004393,CP005,P0393,175,65,298,3,11/06/2026
INV004394,CP005,P0394,88,18,158,3,11/06/2026
INV004395,CP005,P0395,27,5,30,7,11/06/2026
INV004396,CP005,P0396,31,24,200,5,11/06/2026
INV004397,CP005,P0397,25,26,198,14,11/06/2026
INV004398,CP005,P0398,68,18,109,14,11/06/2026
INV004399,CP005,P0399,114,26,253,10,11/06/2026
INV004400,CP005,P0400,231,28,234,10,11/06/2026
INV004401,CP005,P0401,86,21,124,3,11/06/2026
INV004402,CP005,P0402,132,32,252,10,11/06/2026
INV004403,CP005,P0403,440,64,608,10,11/06/2026
INV004404,CP005,P0404,64,30,176,14,11/06/2026
INV004405,CP005,P0405,342,70,517,5,11/06/2026
INV004406,CP005,P0406,71,21,121,10,11/06/2026
INV004407,CP005,P0407,327,83,698,5,11/06/2026
INV004408,CP005,P0408,67,26,223,7,11/06/2026
INV004409,CP005,P0409,64,27,134,14,11/06/2026
INV004410,CP005,P0410,42,10,52,14,11/06/2026
INV004411,CP005,P0411,267,30,336,14,11/06/2026
INV004412,CP005,P0412,130,32,216,7,11/06/2026
INV004413,CP005,P0413,42,8,73,10,11/06/2026
INV004414,CP005,P0414,16,8,45,3,11/06/2026
INV004415,CP005,P0415,74,24,139,10,11/06/2026
INV004416,CP005,P0416,68,23,139,14,11/06/2026
INV004417,CP005,P0417,94,24,134,7,11/06/2026
INV004418,CP005,P0418,196,85,427,14,11/06/2026
INV004419,CP005,P0419,136,39,254,3,11/06/2026
INV004420,CP005,P0420,89,17,161,14,11/06/2026
INV004421,CP005,P0421,55,36,201,14,11/06/2026
INV004422,CP005,P0422,54,15,106,14,11/06/2026
INV004423,CP005,P0423,275,37,291,3,11/06/2026
INV004424,CP005,P0424,48,10,78,7,11/06/2026
INV004425,CP005,P0425,125,17,171,3,11/06/2026
INV004426,CP005,P0426,95,46,376,10,11/06/2026
INV004427,CP005,P0427,63,30,239,3,11/06/2026
INV004428,CP005,P0428,225,29,316,3,11/06/2026
INV004429,CP005,P0429,39,23,149,14,11/06/2026
INV004430,CP005,P0430,100,22,140,5,11/06/2026
INV004431,CP005,P0431,12,5,30,7,11/06/2026
INV004432,CP005,P0432,96,32,174,7,11/06/2026
INV004433,CP005,P0433,53,18,204,10,11/06/2026
INV004434,CP005,P0434,113,104,853,10,11/06/2026
INV004435,CP005,P0435,119,53,494,3,11/06/2026
INV004436,CP005,P0436,66,14,118,14,11/06/2026
INV004437,CP005,P0437,64,17,110,5,11/06/2026
INV004438,CP005,P0438,109,37,185,5,11/06/2026
INV004439,CP005,P0439,117,36,349,14,11/06/2026
INV004440,CP005,P0440,210,38,292,5,11/06/2026
INV004441,CP005,P0441,326,51,471,3,11/06/2026
INV004442,CP005,P0442,124,29,213,7,11/06/2026
INV004443,CP005,P0443,129,20,191,10,11/06/2026
INV004444,CP005,P0444,80,29,285,7,11/06/2026
INV004445,CP005,P0445,33,28,161,3,11/06/2026
INV004446,CP005,P0446,15,5,30,3,11/06/2026
INV004447,CP005,P0447,42,21,212,7,11/06/2026
INV004448,CP005,P0448,82,34,243,10,11/06/2026
INV004449,CP005,P0449,55,40,230,10,11/06/2026
INV004450,CP005,P0450,87,25,223,3,11/06/2026
INV004451,CP005,P0451,487,119,544,5,11/06/2026
INV004452,CP005,P0452,232,43,306,5,11/06/2026
INV004453,CP005,P0453,86,25,159,3,11/06/2026
INV004454,CP005,P0454,38,28,198,7,11/06/2026
INV004455,CP005,P0455,98,76,597,5,11/06/2026
INV004456,CP005,P0456,38,6,63,10,11/06/2026
INV004457,CP005,P0457,29,7,51,14,11/06/2026
INV004458,CP005,P0458,216,33,332,14,11/06/2026
INV004459,CP005,P0459,13,13,79,7,11/06/2026
INV004460,CP005,P0460,150,52,403,14,11/06/2026
INV004461,CP005,P0461,87,23,221,14,11/06/2026
INV004462,CP005,P0462,266,52,337,3,11/06/2026
INV004463,CP005,P0463,131,62,369,5,11/06/2026
INV004464,CP005,P0464,266,33,301,10,11/06/2026
INV004465,CP005,P0465,77,21,171,5,11/06/2026
INV004466,CP005,P0466,12,5,30,5,11/06/2026
INV004467,CP005,P0467,40,30,200,7,11/06/2026
INV004468,CP005,P0468,108,21,240,10,11/06/2026
INV004469,CP005,P0469,31,7,66,7,11/06/2026
INV004470,CP005,P0470,206,55,377,5,11/06/2026
INV004471,CP005,P0471,78,56,502,10,11/06/2026
INV004472,CP005,P0472,174,21,246,3,11/06/2026
INV004473,CP005,P0473,20,24,200,5,11/06/2026
INV004474,CP005,P0474,34,17,189,7,11/06/2026
INV004475,CP005,P0475,36,8,47,10,11/06/2026
INV004476,CP005,P0476,123,24,208,7,11/06/2026
INV004477,CP005,P0477,248,67,505,14,11/06/2026
INV004478,CP005,P0478,74,36,255,5,11/06/2026
INV004479,CP005,P0479,60,51,322,5,11/06/2026
INV004480,CP005,P0480,54,19,151,7,11/06/2026
INV004481,CP005,P0481,84,58,322,14,11/06/2026
INV004482,CP005,P0482,120,72,625,3,11/06/2026
INV004483,CP005,P0483,136,31,325,3,11/06/2026
INV004484,CP005,P0484,130,37,189,3,11/06/2026
INV004485,CP005,P0485,119,58,323,5,11/06/2026
INV004486,CP005,P0486,123,22,221,14,11/06/2026
INV004487,CP005,P0487,110,33,255,14,11/06/2026
INV004488,CP005,P0488,102,40,447,14,11/06/2026
INV004489,CP005,P0489,131,19,140,5,11/06/2026
INV004490,CP005,P0490,13,5,45,10,11/06/2026
INV004491,CP005,P0491,97,15,107,5,11/06/2026
INV004492,CP005,P0492,113,17,196,3,11/06/2026
INV004493,CP005,P0493,222,32,304,7,11/06/2026
INV004494,CP005,P0494,150,41,267,10,11/06/2026
INV004495,CP005,P0495,85,27,164,5,11/06/2026
INV004496,CP005,P0496,149,35,310,10,11/06/2026
INV004497,CP005,P0497,110,26,165,10,11/06/2026
INV004498,CP005,P0498,17,10,68,10,11/06/2026
INV004499,CP005,P0499,80,19,139,5,11/06/2026
INV004500,CP005,P0500,55,12,83,10,11/06/2026
INV004501,CP005,P0501,14,5,30,14,11/06/2026
INV004502,CP005,P0502,150,28,211,5,11/06/2026
INV004503,CP005,P0503,202,59,420,10,11/06/2026
INV004504,CP005,P0504,52,57,476,14,11/06/2026
INV004505,CP005,P0505,121,35,239,14,11/06/2026
INV004506,CP005,P0506,89,27,155,7,11/06/2026
INV004507,CP005,P0507,128,40,318,5,11/06/2026
INV004508,CP005,P0508,152,70,428,3,11/06/2026
INV004509,CP005,P0509,88,29,208,3,11/06/2026
INV004510,CP005,P0510,39,9,60,5,11/06/2026
INV004511,CP005,P0511,32,31,247,14,11/06/2026
INV004512,CP005,P0512,113,19,201,7,11/06/2026
INV004513,CP005,P0513,34,11,75,14,11/06/2026
INV004514,CP005,P0514,152,52,304,10,11/06/2026
INV004515,CP005,P0515,57,14,139,3,11/06/2026
INV004516,CP005,P0516,29,22,133,5,11/06/2026
INV004517,CP005,P0517,56,22,166,3,11/06/2026
INV004518,CP005,P0518,140,34,176,14,11/06/2026
INV004519,CP005,P0519,251,55,623,5,11/06/2026
INV004520,CP005,P0520,113,33,183,5,11/06/2026
INV004521,CP005,P0521,19,18,173,5,11/06/2026
INV004522,CP005,P0522,143,25,189,3,11/06/2026
INV004523,CP005,P0523,58,8,68,7,11/06/2026
INV004524,CP005,P0524,95,35,173,10,11/06/2026
INV004525,CP005,P0525,101,58,462,7,11/06/2026
INV004526,CP005,P0526,193,28,247,10,11/06/2026
INV004527,CP005,P0527,176,23,180,3,11/06/2026
INV004528,CP005,P0528,72,7,84,14,11/06/2026
INV004529,CP005,P0529,153,36,283,7,11/06/2026
INV004530,CP005,P0530,80,30,178,5,11/06/2026
INV004531,CP005,P0531,203,40,275,5,11/06/2026
INV004532,CP005,P0532,251,60,385,14,11/06/2026
INV004533,CP005,P0533,148,35,227,7,11/06/2026
INV004534,CP005,P0534,58,27,135,14,11/06/2026
INV004535,CP005,P0535,47,14,86,10,11/06/2026
INV004536,CP005,P0536,170,34,261,5,11/06/2026
INV004537,CP005,P0537,7,5,30,5,11/06/2026
INV004538,CP005,P0538,53,9,85,5,11/06/2026
INV004539,CP005,P0539,324,81,546,10,11/06/2026
INV004540,CP005,P0540,9,5,30,10,11/06/2026
INV004541,CP005,P0541,76,29,165,5,11/06/2026
INV004542,CP005,P0542,33,8,69,5,11/06/2026
INV004543,CP005,P0543,143,29,192,3,11/06/2026
INV004544,CP005,P0544,104,32,218,10,11/06/2026
INV004545,CP005,P0545,142,31,234,3,11/06/2026
INV004546,CP005,P0546,162,51,349,5,11/06/2026
INV004547,CP005,P0547,23,5,31,10,11/06/2026
INV004548,CP005,P0548,147,24,211,5,11/06/2026
INV004549,CP005,P0549,204,63,289,14,11/06/2026
INV004550,CP005,P0550,34,29,194,3,11/06/2026
INV004551,CP005,P0551,164,27,215,5,11/06/2026
INV004552,CP005,P0552,46,28,207,14,11/06/2026
INV004553,CP005,P0553,150,36,310,5,11/06/2026
INV004554,CP005,P0554,35,23,183,14,11/06/2026
INV004555,CP005,P0555,131,36,202,5,11/06/2026
INV004556,CP005,P0556,36,20,107,7,11/06/2026
INV004557,CP005,P0557,8,5,30,7,11/06/2026
INV004558,CP005,P0558,332,90,613,7,11/06/2026
INV004559,CP005,P0559,22,8,91,3,11/06/2026
INV004560,CP005,P0560,38,15,127,3,11/06/2026
INV004561,CP005,P0561,91,21,99,10,11/06/2026
INV004562,CP005,P0562,110,25,262,10,11/06/2026
INV004563,CP005,P0563,201,39,300,7,11/06/2026
INV004564,CP005,P0564,156,41,206,3,11/06/2026
INV004565,CP005,P0565,287,53,374,10,11/06/2026
INV004566,CP005,P0566,135,17,152,10,11/06/2026
INV004567,CP005,P0567,57,48,303,14,11/06/2026
INV004568,CP005,P0568,80,18,200,7,11/06/2026
INV004569,CP005,P0569,148,26,176,10,11/06/2026
INV004570,CP005,P0570,29,18,142,3,11/06/2026
INV004571,CP005,P0571,201,20,239,5,11/06/2026
INV004572,CP005,P0572,96,34,156,10,11/06/2026
INV004573,CP005,P0573,112,23,188,5,11/06/2026
INV004574,CP005,P0574,99,31,165,14,11/06/2026
INV004575,CP005,P0575,50,17,132,5,11/06/2026
INV004576,CP005,P0576,112,20,145,7,11/06/2026
INV004577,CP005,P0577,198,42,334,5,11/06/2026
INV004578,CP005,P0578,78,24,274,3,11/06/2026
INV004579,CP005,P0579,20,5,30,14,11/06/2026
INV004580,CP005,P0580,152,48,488,10,11/06/2026
INV004581,CP005,P0581,93,24,257,3,11/06/2026
INV004582,CP005,P0582,92,23,156,3,11/06/2026
INV004583,CP005,P0583,188,41,262,10,11/06/2026
INV004584,CP005,P0584,131,25,220,10,11/06/2026
INV004585,CP005,P0585,409,56,533,7,11/06/2026
INV004586,CP005,P0586,111,27,147,14,11/06/2026
INV004587,CP005,P0587,56,31,166,14,11/06/2026
INV004588,CP005,P0588,23,21,141,5,11/06/2026
INV004589,CP005,P0589,25,5,30,5,11/06/2026
INV004590,CP005,P0590,155,50,466,5,11/06/2026
INV004591,CP005,P0591,337,53,402,10,11/06/2026
INV004592,CP005,P0592,174,24,189,7,11/06/2026
INV004593,CP005,P0593,189,44,464,5,11/06/2026
INV004594,CP005,P0594,115,22,167,10,11/06/2026
INV004595,CP005,P0595,55,44,364,7,11/06/2026
INV004596,CP005,P0596,177,76,419,5,11/06/2026
INV004597,CP005,P0597,20,10,58,5,11/06/2026
INV004598,CP005,P0598,142,60,550,7,11/06/2026
INV004599,CP005,P0599,68,71,396,5,11/06/2026
INV004600,CP005,P0600,43,37,221,10,11/06/2026
INV004601,CP005,P0601,139,21,223,7,11/06/2026
INV004602,CP005,P0602,139,31,178,5,11/06/2026
INV004603,CP005,P0603,89,24,194,10,11/06/2026
INV004604,CP005,P0604,16,5,30,14,11/06/2026
INV004605,CP005,P0605,424,69,610,7,11/06/2026
INV004606,CP005,P0606,70,65,614,7,11/06/2026
INV004607,CP005,P0607,78,16,124,7,11/06/2026
INV004608,CP005,P0608,14,5,30,7,11/06/2026
INV004609,CP005,P0609,104,63,545,10,11/06/2026
INV004610,CP005,P0610,115,38,228,10,11/06/2026
INV004611,CP005,P0611,92,20,159,7,11/06/2026
INV004612,CP005,P0612,616,68,725,7,11/06/2026
INV004613,CP005,P0613,186,36,313,3,11/06/2026
INV004614,CP005,P0614,40,27,169,10,11/06/2026
INV004615,CP005,P0615,111,63,362,7,11/06/2026
INV004616,CP005,P0616,179,25,233,10,11/06/2026
INV004617,CP005,P0617,163,29,230,7,11/06/2026
INV004618,CP005,P0618,105,23,176,7,11/06/2026
INV004619,CP005,P0619,103,28,193,14,11/06/2026
INV004620,CP005,P0620,76,24,110,5,11/06/2026
INV004621,CP005,P0621,185,86,465,7,11/06/2026
INV004622,CP005,P0622,54,26,148,7,11/06/2026
INV004623,CP005,P0623,110,40,222,5,11/06/2026
INV004624,CP005,P0624,13,5,30,5,11/06/2026
INV004625,CP005,P0625,317,58,427,3,11/06/2026
INV004626,CP005,P0626,292,41,331,7,11/06/2026
INV004627,CP005,P0627,39,8,56,3,11/06/2026
INV004628,CP005,P0628,8,5,30,5,11/06/2026
INV004629,CP005,P0629,66,31,192,10,11/06/2026
INV004630,CP005,P0630,346,105,676,5,11/06/2026
INV004631,CP005,P0631,40,28,262,14,11/06/2026
INV004632,CP005,P0632,106,31,194,7,11/06/2026
INV004633,CP005,P0633,61,28,256,14,11/06/2026
INV004634,CP005,P0634,176,39,278,10,11/06/2026
INV004635,CP005,P0635,27,23,249,3,11/06/2026
INV004636,CP005,P0636,108,31,243,10,11/06/2026
INV004637,CP005,P0637,137,37,357,3,11/06/2026
INV004638,CP005,P0638,99,34,274,5,11/06/2026
INV004639,CP005,P0639,74,54,471,14,11/06/2026
INV004640,CP005,P0640,175,56,319,3,11/06/2026
INV004641,CP005,P0641,221,44,355,5,11/06/2026
INV004642,CP005,P0642,87,25,184,14,11/06/2026
INV004643,CP005,P0643,97,36,192,14,11/06/2026
INV004644,CP005,P0644,21,7,58,10,11/06/2026
INV004645,CP005,P0645,98,24,207,3,11/06/2026
INV004646,CP005,P0646,333,72,529,3,11/06/2026
INV004647,CP005,P0647,293,45,495,3,11/06/2026
INV004648,CP005,P0648,182,24,206,7,11/06/2026
INV004649,CP005,P0649,83,23,219,3,11/06/2026
INV004650,CP005,P0650,35,9,45,10,11/06/2026
INV004651,CP005,P0651,200,40,354,7,11/06/2026
INV004652,CP005,P0652,136,33,197,5,11/06/2026
INV004653,CP005,P0653,172,44,249,14,11/06/2026
INV004654,CP005,P0654,112,17,125,7,11/06/2026
INV004655,CP005,P0655,246,32,299,7,11/06/2026
INV004656,CP005,P0656,16,5,32,14,11/06/2026
INV004657,CP005,P0657,65,20,128,7,11/06/2026
INV004658,CP005,P0658,14,6,52,5,11/06/2026
INV004659,CP005,P0659,34,8,43,14,11/06/2026
INV004660,CP005,P0660,100,19,196,7,11/06/2026
INV004661,CP005,P0661,10,6,58,10,11/06/2026
INV004662,CP005,P0662,134,35,210,7,11/06/2026
INV004663,CP005,P0663,47,47,313,14,11/06/2026
INV004664,CP005,P0664,102,23,153,3,11/06/2026
INV004665,CP005,P0665,89,26,207,14,11/06/2026
INV004666,CP005,P0666,33,24,256,7,11/06/2026
INV004667,CP005,P0667,47,34,289,14,11/06/2026
INV004668,CP005,P0668,40,29,144,10,11/06/2026
INV004669,CP005,P0669,232,42,327,7,11/06/2026
INV004670,CP005,P0670,164,22,176,14,11/06/2026
INV004671,CP005,P0671,166,71,519,3,11/06/2026
INV004672,CP005,P0672,122,21,246,14,11/06/2026
INV004673,CP005,P0673,58,34,239,3,11/06/2026
INV004674,CP005,P0674,135,51,328,5,11/06/2026
INV004675,CP005,P0675,82,17,117,7,11/06/2026
INV004676,CP005,P0676,55,23,183,10,11/06/2026
INV004677,CP005,P0677,48,18,130,7,11/06/2026
INV004678,CP005,P0678,7,5,30,3,11/06/2026
INV004679,CP005,P0679,64,71,400,10,11/06/2026
INV004680,CP005,P0680,490,65,608,5,11/06/2026
INV004681,CP005,P0681,169,40,243,5,11/06/2026
INV004682,CP005,P0682,61,18,122,7,11/06/2026
INV004683,CP005,P0683,160,105,865,10,11/06/2026
INV004684,CP005,P0684,163,35,258,5,11/06/2026
INV004685,CP005,P0685,96,17,145,14,11/06/2026
INV004686,CP005,P0686,152,45,212,5,11/06/2026
INV004687,CP005,P0687,114,27,158,14,11/06/2026
INV004688,CP005,P0688,31,24,182,3,11/06/2026
INV004689,CP005,P0689,38,10,83,7,11/06/2026
INV004690,CP005,P0690,353,81,542,14,11/06/2026
INV004691,CP005,P0691,33,34,254,3,11/06/2026
INV004692,CP005,P0692,111,24,150,3,11/06/2026
INV004693,CP005,P0693,117,24,238,3,11/06/2026
INV004694,CP005,P0694,103,65,450,3,11/06/2026
INV004695,CP005,P0695,63,24,132,5,11/06/2026
INV004696,CP005,P0696,92,49,326,10,11/06/2026
INV004697,CP005,P0697,5,5,30,3,11/06/2026
INV004698,CP005,P0698,79,24,149,7,11/06/2026
INV004699,CP005,P0699,75,19,161,5,11/06/2026
INV004700,CP005,P0700,263,56,427,10,11/06/2026
INV004701,CP005,P0701,101,24,145,7,11/06/2026
INV004702,CP005,P0702,38,7,62,3,11/06/2026
INV004703,CP005,P0703,43,26,144,14,11/06/2026
INV004704,CP005,P0704,314,62,658,5,11/06/2026
INV004705,CP005,P0705,74,17,104,5,11/06/2026
INV004706,CP005,P0706,73,12,120,3,11/06/2026
INV004707,CP005,P0707,150,25,170,3,11/06/2026
INV004708,CP005,P0708,5,5,30,10,11/06/2026
INV004709,CP005,P0709,274,48,346,5,11/06/2026
INV004710,CP005,P0710,19,5,30,14,11/06/2026
INV004711,CP005,P0711,37,36,258,10,11/06/2026
INV004712,CP005,P0712,53,33,206,7,11/06/2026
INV004713,CP005,P0713,312,93,509,14,11/06/2026
INV004714,CP005,P0714,100,29,156,3,11/06/2026
INV004715,CP005,P0715,67,27,200,3,11/06/2026
INV004716,CP005,P0716,112,19,138,10,11/06/2026
INV004717,CP005,P0717,48,20,197,3,11/06/2026
INV004718,CP005,P0718,107,30,174,7,11/06/2026
INV004719,CP005,P0719,27,5,30,10,11/06/2026
INV004720,CP005,P0720,40,6,46,5,11/06/2026
INV004721,CP005,P0721,48,21,225,7,11/06/2026
INV004722,CP005,P0722,84,19,140,5,11/06/2026
INV004723,CP005,P0723,11,5,34,7,11/06/2026
INV004724,CP005,P0724,55,21,112,5,11/06/2026
INV004725,CP005,P0725,355,61,442,3,11/06/2026
INV004726,CP005,P0726,252,49,450,7,11/06/2026
INV004727,CP005,P0727,160,77,842,3,11/06/2026
INV004728,CP005,P0728,173,22,224,5,11/06/2026
INV004729,CP005,P0729,35,31,285,10,11/06/2026
INV004730,CP005,P0730,44,32,219,7,11/06/2026
INV004731,CP005,P0731,110,44,204,3,11/06/2026
INV004732,CP005,P0732,57,20,129,14,11/06/2026
INV004733,CP005,P0733,121,27,230,7,11/06/2026
INV004734,CP005,P0734,40,8,77,7,11/06/2026
INV004735,CP005,P0735,92,26,194,5,11/06/2026
INV004736,CP005,P0736,212,29,267,10,11/06/2026
INV004737,CP005,P0737,77,29,333,10,11/06/2026
INV004738,CP005,P0738,133,43,279,5,11/06/2026
INV004739,CP005,P0739,216,42,299,10,11/06/2026
INV004740,CP005,P0740,128,38,315,14,11/06/2026
INV004741,CP005,P0741,360,53,444,10,11/06/2026
INV004742,CP005,P0742,123,24,140,7,11/06/2026
INV004743,CP005,P0743,149,46,287,5,11/06/2026
INV004744,CP005,P0744,141,71,327,10,11/06/2026
INV004745,CP005,P0745,103,44,392,3,11/06/2026
INV004746,CP005,P0746,117,19,203,3,11/06/2026
INV004747,CP005,P0747,164,18,202,5,11/06/2026
INV004748,CP005,P0748,251,39,286,3,11/06/2026
INV004749,CP005,P0749,72,27,172,3,11/06/2026
INV004750,CP005,P0750,142,38,218,10,11/06/2026
INV004751,CP005,P0751,130,77,575,10,11/06/2026
INV004752,CP005,P0752,99,21,225,5,11/06/2026
INV004753,CP005,P0753,61,21,103,14,11/06/2026
INV004754,CP005,P0754,20,10,69,7,11/06/2026
INV004755,CP005,P0755,162,27,208,10,11/06/2026
INV004756,CP005,P0756,247,49,409,7,11/06/2026
INV004757,CP005,P0757,26,9,69,14,11/06/2026
INV004758,CP005,P0758,163,103,507,5,11/06/2026
INV004759,CP005,P0759,216,31,329,14,11/06/2026
INV004760,CP005,P0760,63,16,112,7,11/06/2026
INV004761,CP005,P0761,28,24,222,7,11/06/2026
INV004762,CP005,P0762,133,22,155,10,11/06/2026
INV004763,CP005,P0763,12,5,30,5,11/06/2026
INV004764,CP005,P0764,148,24,184,7,11/06/2026
INV004765,CP005,P0765,299,65,448,7,11/06/2026
INV004766,CP005,P0766,13,5,30,5,11/06/2026
INV004767,CP005,P0767,111,40,265,10,11/06/2026
INV004768,CP005,P0768,429,68,523,3,11/06/2026
INV004769,CP005,P0769,62,9,75,5,11/06/2026
INV004770,CP005,P0770,39,19,145,10,11/06/2026
INV004771,CP005,P0771,96,25,220,5,11/06/2026
