customer_id,gender,age,age_group,loyalty_tier,visit_frequency,total_spend_lkr,avg_basket_value_lkr,days_since_last_purchase,preferred_category,campaign_id,offer_type,discount_pct,channel,sent_date,year,clicked,redeemed,revenue_after_lkr,treatment,customer_past_redemption_rate,is_seasonal_window,is_salary_cycle,is_school_holiday
CUST_1952,Male,45,35-45,Gold,39,608653.92,24985.71,172,Watch,CMP_019909,Loyalty Reward,50,Email,2023-12-26,2023,1,1,15505.55,1,0.5385,1,1,1
CUST_1562,Male,57,46-60,Platinum,8,54246.59,2760.37,106,Coat,CMP_019910,Loyalty Reward,50,App Push,2023-03-25,2023,0,0,0.0,1,0.5455,1,1,0
CUST_0038,Male,43,35-45,Platinum,30,228295.45,8428.91,118,Dress,CMP_019911,Flash Sale,20,App Push,2023-09-30,2023,0,0,0.0,0,0.5,0,1,0
CUST_1999,Male,23,18-25,Silver,50,262775.8,24067.72,94,Coat,CMP_019912,Seasonal Sale,50,SMS,2023-03-30,2023,1,1,10997.1,1,0.7778,1,1,0
CUST_1795,Male,53,46-60,Silver,35,28201.08,3427.41,105,Handbag,CMP_019913,Seasonal Sale,20,SMS,2023-07-03,2023,1,1,2581.52,1,0.3636,1,0,0
CUST_0439,Female,39,35-45,Silver,51,206616.07,19037.12,114,Perfume,CMP_019914,Discount,40,In-Store,2023-01-01,2023,1,1,10123.41,0,0.75,0,1,0
CUST_1615,Male,35,35-45,Silver,23,396541.13,24222.45,159,Perfume,CMP_019915,Flash Sale,30,App Push,2023-05-30,2023,1,1,15827.98,1,0.4286,0,1,0
CUST_0227,Female,28,26-34,Bronze,41,217394.52,21929.8,60,Coat,CMP_019916,Seasonal Sale,30,Email,2023-12-21,2023,1,1,16153.52,1,0.6923,1,1,1
CUST_2344,Female,34,26-34,Silver,51,258485.55,20873.96,25,Perfume,CMP_019917,New Arrival,20,SMS,2023-11-13,2023,0,0,0.0,0,0.5,1,0,0
CUST_1550,Female,26,26-34,Platinum,44,102395.79,8580.6,84,Watch,CMP_019918,Discount,10,SMS,2023-06-15,2023,1,0,0.0,1,0.6923,1,0,0
CUST_2409,Female,54,46-60,Bronze,5,392582.9,18961.18,140,Sunglasses,CMP_019919,Seasonal Sale,40,App Push,2023-03-16,2023,1,1,12671.83,1,0.4286,1,0,0
CUST_2240,Male,44,35-45,Bronze,3,520237.55,23866.05,141,Top,CMP_019920,Flash Sale,30,Email,2023-02-24,2023,0,0,0.0,0,0.3529,0,1,0
CUST_1881,Female,40,35-45,Gold,20,450092.64,15987.14,79,Trousers,CMP_019921,Seasonal Sale,40,Email,2023-12-16,2023,1,0,0.0,0,0.7143,1,0,1
CUST_1287,Male,39,35-45,Bronze,51,26477.68,3505.91,62,Jewellery,CMP_019922,Flash Sale,20,In-Store,2023-06-24,2023,1,1,2393.95,1,0.25,1,1,0
CUST_0654,Female,23,18-25,Bronze,19,178878.94,8176.28,51,Coat,CMP_019923,Flash Sale,40,In-Store,2023-10-25,2023,1,1,5907.18,1,0.4167,0,1,0
CUST_0204,Female,34,26-34,Silver,13,151692.24,11379.85,88,Coat,CMP_019924,Flash Sale,30,SMS,2023-12-22,2023,1,1,8534.8,1,0.4,1,1,1
CUST_0666,Male,36,35-45,Bronze,20,159342.52,11947.08,42,Coat,CMP_019925,Seasonal Sale,10,Email,2023-10-26,2023,1,1,12565.09,1,0.5714,0,1,0
CUST_0865,Female,26,26-34,Silver,3,103985.77,8151.06,2,Perfume,CMP_019926,Loyalty Reward,20,Email,2023-06-26,2023,1,1,8254.5,1,0.4167,1,1,0
CUST_1807,Female,43,35-45,Platinum,3,134746.95,6190.69,59,Dress,CMP_019927,Flash Sale,20,In-Store,2023-05-03,2023,1,0,0.0,1,0.5385,0,0,0
CUST_0347,Female,36,35-45,Silver,31,78264.03,11171.97,144,Trousers,CMP_019928,Loyalty Reward,10,SMS,2023-12-05,2023,1,1,11907.13,0,0.3333,1,0,1
CUST_0768,Female,19,18-25,Silver,2,39600.71,8543.48,62,Dress,CMP_019929,Loyalty Reward,40,In-Store,2023-04-17,2023,0,0,0.0,1,0.5,1,0,1
CUST_1646,Female,44,35-45,Gold,33,23553.96,5773.56,114,Top,CMP_019930,Discount,50,SMS,2023-05-22,2023,1,1,2780.86,0,0.4444,0,1,0
CUST_1549,Male,33,26-34,Silver,42,66037.23,7051.24,99,Watch,CMP_019931,New Arrival,30,Email,2023-11-04,2023,0,0,0.0,1,0.4,1,0,0
CUST_1808,Male,45,35-45,Bronze,32,350704.22,23999.15,9,Handbag,CMP_019932,Loyalty Reward,30,In-Store,2023-08-11,2023,1,1,23073.65,1,0.625,0,0,1
CUST_0067,Male,48,46-60,Silver,4,333850.2,20557.7,76,Top,CMP_019933,New Arrival,40,Email,2023-06-03,2023,1,1,15592.08,1,0.5455,1,0,0
CUST_0056,Female,18,18-25,Silver,30,66155.47,6474.47,51,Top,CMP_019934,Loyalty Reward,10,App Push,2023-06-02,2023,0,0,0.0,1,0.5,1,0,0
CUST_0412,Female,43,35-45,Gold,15,73391.52,6429.63,17,Perfume,CMP_019935,New Arrival,10,In-Store,2023-08-16,2023,1,1,7561.99,1,0.5,0,0,1
CUST_1308,Female,55,46-60,Gold,30,39418.84,3243.67,90,Jewellery,CMP_019936,New Arrival,30,App Push,2023-06-12,2023,1,1,2398.47,1,0.5833,1,0,0
CUST_0182,Male,27,26-34,Gold,7,73444.8,2684.46,35,Top,CMP_019937,Discount,20,SMS,2023-04-23,2023,0,0,0.0,0,0.5,1,1,1
CUST_2067,Male,43,35-45,Bronze,24,421758.48,16520.49,166,Coat,CMP_019938,BOGO,40,Email,2023-12-28,2023,1,0,0.0,1,0.6667,1,1,1
CUST_2078,Female,33,26-34,Silver,37,28456.51,2950.53,152,Trousers,CMP_019939,New Arrival,10,SMS,2023-07-13,2023,0,0,0.0,0,0.5,1,0,0
CUST_0575,Female,47,46-60,Bronze,26,155910.91,9083.7,161,Perfume,CMP_019940,New Arrival,50,In-Store,2023-03-03,2023,1,1,5943.4,1,0.4444,1,0,0
CUST_1157,Male,24,18-25,Bronze,25,91747.87,23160.81,13,Jewellery,CMP_019941,New Arrival,20,Email,2023-03-09,2023,1,1,22480.56,1,0.7,1,0,0
CUST_0675,Female,40,35-45,Gold,46,138386.83,9483.96,160,Top,CMP_019942,Loyalty Reward,40,In-Store,2023-04-02,2023,1,1,7776.25,0,0.5,1,0,1
CUST_1265,Male,35,35-45,Silver,29,463867.9,17336.03,177,Watch,CMP_019943,BOGO,20,SMS,2023-12-20,2023,1,0,0.0,1,0.3333,1,1,1
CUST_2056,Female,45,35-45,Bronze,50,234541.65,10055.2,149,Trousers,CMP_019944,New Arrival,40,Email,2023-12-10,2023,0,0,0.0,1,0.6667,1,0,1
CUST_0340,Male,34,26-34,Silver,40,186689.94,7828.29,48,Sunglasses,CMP_019945,Flash Sale,50,App Push,2023-02-26,2023,1,1,3598.66,1,0.3636,0,1,0
CUST_1574,Female,57,46-60,Bronze,48,417484.65,14020.71,60,Watch,CMP_019946,Flash Sale,40,SMS,2023-02-14,2023,1,1,11468.01,1,0.5385,0,0,0
CUST_2128,Male,29,26-34,Bronze,17,75057.22,3043.83,6,Trousers,CMP_019947,BOGO,10,In-Store,2023-06-13,2023,1,1,3468.56,1,0.5,1,0,0
CUST_1298,Male,47,46-60,Bronze,14,64658.96,3284.81,63,Top,CMP_019948,Seasonal Sale,30,Email,2023-07-20,2023,1,1,2492.61,1,0.3,1,1,0
CUST_1155,Female,44,35-45,Gold,37,222416.62,8700.03,16,Watch,CMP_019949,BOGO,30,Email,2023-04-25,2023,1,1,5686.79,0,0.5,1,1,1
CUST_1526,Male,46,46-60,Platinum,7,87387.92,9634.15,117,Coat,CMP_019950,Flash Sale,10,Email,2023-09-29,2023,1,1,10590.99,1,0.625,0,1,0
CUST_1562,Male,57,46-60,Platinum,8,54246.59,2760.37,106,Coat,CMP_019951,Seasonal Sale,40,In-Store,2023-06-02,2023,0,0,0.0,1,0.5455,1,0,0
CUST_0564,Male,20,18-25,Silver,7,183970.27,11883.7,17,Jewellery,CMP_019952,New Arrival,30,Email,2023-07-07,2023,0,0,0.0,1,0.6667,1,0,0
CUST_0160,Female,18,18-25,Silver,15,255770.87,10558.26,169,Dress,CMP_019953,Loyalty Reward,20,SMS,2023-04-30,2023,0,0,0.0,1,0.5,1,1,1
CUST_2217,Female,28,26-34,Bronze,39,93972.82,3230.35,146,Perfume,CMP_019954,Seasonal Sale,20,App Push,2023-02-10,2023,0,0,0.0,0,0.375,0,0,0
CUST_1578,Female,55,46-60,Bronze,38,507590.74,20977.0,76,Watch,CMP_019955,Flash Sale,20,SMS,2023-10-28,2023,0,0,0.0,0,0.75,0,1,0
CUST_2088,Female,57,46-60,Silver,7,150537.91,11316.47,1,Coat,CMP_019956,BOGO,50,App Push,2023-10-28,2023,0,0,0.0,0,0.3077,0,1,0
CUST_1021,Female,34,26-34,Bronze,25,125672.88,4638.55,179,Top,CMP_019957,Loyalty Reward,20,SMS,2023-07-05,2023,0,0,0.0,1,0.6923,1,0,0
CUST_0155,Female,23,18-25,Gold,25,276120.49,20725.4,67,Dress,CMP_019958,New Arrival,10,In-Store,2023-12-26,2023,1,1,16687.58,1,0.7,1,1,1
CUST_2408,Male,36,35-45,Silver,32,170438.34,7775.1,24,Coat,CMP_019959,Seasonal Sale,10,Email,2023-04-23,2023,1,1,7252.49,1,0.7778,1,1,1
CUST_1064,Female,19,18-25,Bronze,27,22224.57,6086.28,135,Watch,CMP_019960,Flash Sale,50,In-Store,2023-10-23,2023,1,1,2686.19,1,0.6364,0,1,0
CUST_1095,Male,56,46-60,Gold,43,290498.91,10429.81,49,Dress,CMP_019961,Seasonal Sale,20,Email,2023-08-12,2023,0,0,0.0,1,0.5455,0,0,1
CUST_0854,Female,36,35-45,Gold,3,143662.17,5599.67,46,Handbag,CMP_019962,New Arrival,20,Email,2023-06-17,2023,1,0,0.0,1,0.5,1,0,0
CUST_1134,Male,32,26-34,Bronze,47,662348.58,24368.3,175,Coat,CMP_019963,Seasonal Sale,40,App Push,2023-04-08,2023,1,1,18743.22,0,0.625,1,0,1
CUST_2214,Female,37,35-45,Silver,50,522515.23,20749.89,68,Watch,CMP_019964,BOGO,40,In-Store,2023-09-08,2023,0,0,0.0,1,0.8182,0,0,0
CUST_0496,Female,58,46-60,Silver,50,253431.19,18111.52,49,Handbag,CMP_019965,Loyalty Reward,50,App Push,2023-03-18,2023,0,0,0.0,1,0.6667,1,0,0
CUST_1147,Female,20,18-25,Platinum,32,225742.15,12110.48,58,Sunglasses,CMP_019966,Seasonal Sale,40,SMS,2023-10-29,2023,1,1,9715.76,1,0.5625,0,1,0
CUST_1382,Female,43,35-45,Gold,28,147948.89,15090.43,3,Dress,CMP_019967,New Arrival,40,SMS,2023-04-13,2023,1,1,12570.47,0,0.7143,1,0,1
CUST_0014,Male,22,18-25,Gold,14,420601.18,22018.23,110,Perfume,CMP_019968,BOGO,10,Email,2023-01-22,2023,1,0,0.0,1,0.2143,0,1,0
CUST_1299,Female,55,46-60,Gold,27,334500.16,11731.06,140,Dress,CMP_019969,Loyalty Reward,50,In-Store,2023-04-26,2023,1,1,7518.37,1,0.4,1,1,1
CUST_1848,Male,57,46-60,Bronze,31,226222.85,9265.5,16,Handbag,CMP_019970,Discount,50,App Push,2023-12-01,2023,1,1,4424.76,0,0.7273,1,1,1
CUST_1472,Female,39,35-45,Platinum,26,225608.99,14430.92,173,Sunglasses,CMP_019971,Flash Sale,10,App Push,2023-01-14,2023,0,0,0.0,1,0.5333,0,0,0
CUST_2143,Female,39,35-45,Bronze,28,424981.77,15393.13,177,Shoes,CMP_019972,BOGO,40,App Push,2023-02-25,2023,1,1,8393.55,1,0.5833,0,1,0
CUST_1612,Female,45,35-45,Bronze,33,140018.4,10330.68,13,Perfume,CMP_019973,Loyalty Reward,20,SMS,2023-07-09,2023,1,1,9913.8,1,0.7143,1,0,0
CUST_0154,Female,58,46-60,Silver,5,695816.38,24515.0,172,Shoes,CMP_019974,Seasonal Sale,50,SMS,2023-01-03,2023,1,1,11923.98,0,0.4375,0,0,0
CUST_0889,Male,30,26-34,Bronze,21,358561.33,16342.63,74,Coat,CMP_019975,Flash Sale,50,App Push,2023-09-11,2023,1,1,11170.07,0,0.6,0,0,0
CUST_1623,Female,55,46-60,Bronze,25,156456.71,11679.87,78,Perfume,CMP_019976,Seasonal Sale,10,App Push,2023-08-15,2023,0,0,0.0,0,0.7,0,0,1
CUST_1625,Male,26,26-34,Bronze,28,179132.51,13356.38,43,Coat,CMP_019977,Seasonal Sale,20,App Push,2023-04-24,2023,1,1,10836.91,0,0.1818,1,1,1
CUST_0557,Male,27,26-34,Gold,14,316269.69,15485.25,6,Shoes,CMP_019978,Flash Sale,40,In-Store,2023-06-20,2023,0,0,0.0,0,0.75,1,1,0
CUST_0593,Male,26,26-34,Bronze,9,63228.69,4904.92,91,Handbag,CMP_019979,New Arrival,30,App Push,2023-11-19,2023,1,1,3910.24,1,0.4667,1,0,0
CUST_0201,Female,29,26-34,Bronze,21,209414.53,24975.23,71,Coat,CMP_019980,BOGO,20,Email,2023-03-30,2023,1,0,0.0,1,0.7333,1,1,0
CUST_0703,Male,36,35-45,Silver,27,152661.07,6576.88,136,Watch,CMP_019981,Flash Sale,40,In-Store,2023-08-17,2023,0,0,0.0,1,0.2222,0,0,1
CUST_1804,Male,45,35-45,Bronze,42,61198.87,17512.3,62,Watch,CMP_019982,Flash Sale,50,Email,2023-06-12,2023,0,0,0.0,0,0.3333,1,0,0
CUST_1909,Male,28,26-34,Silver,31,104111.8,15304.91,176,Trousers,CMP_019983,Discount,20,App Push,2023-06-05,2023,0,0,0.0,0,0.7143,1,0,0
CUST_1394,Female,45,35-45,Platinum,48,47520.12,6366.78,99,Top,CMP_019984,Seasonal Sale,40,Email,2023-05-28,2023,1,1,3877.82,0,0.5,0,1,0
CUST_1631,Female,42,35-45,Silver,3,115629.91,15011.18,44,Jewellery,CMP_019985,Flash Sale,50,Email,2023-07-04,2023,0,0,0.0,1,0.6364,1,0,0
CUST_0126,Female,39,35-45,Bronze,14,234766.38,16689.31,58,Jewellery,CMP_019986,Loyalty Reward,40,App Push,2023-04-24,2023,0,0,0.0,1,0.5556,1,1,1
CUST_0194,Female,42,35-45,Bronze,9,59416.84,3270.88,52,Dress,CMP_019987,Seasonal Sale,50,SMS,2023-09-05,2023,0,0,0.0,1,0.625,0,0,0
CUST_0587,Male,33,26-34,Silver,36,165841.65,8712.67,2,Perfume,CMP_019988,Discount,30,In-Store,2023-03-06,2023,1,1,6738.18,0,0.6667,1,0,0
CUST_2342,Male,24,18-25,Silver,39,247513.73,11679.81,36,Top,CMP_019989,Seasonal Sale,30,SMS,2023-11-20,2023,0,0,0.0,1,0.6364,1,1,0
CUST_1681,Male,40,35-45,Silver,41,464670.23,20735.57,74,Top,CMP_019990,Flash Sale,30,In-Store,2023-11-20,2023,1,1,18029.19,0,0.5833,1,1,0
CUST_1347,Male,59,46-60,Bronze,11,287303.62,15434.56,32,Watch,CMP_019991,Flash Sale,20,Email,2023-06-13,2023,0,0,0.0,0,0.5,1,0,0
CUST_1953,Female,46,46-60,Gold,9,315438.46,17582.96,96,Perfume,CMP_019992,New Arrival,10,In-Store,2023-03-06,2023,1,1,20629.48,0,0.8889,1,0,0
CUST_1674,Female,32,26-34,Silver,6,384480.44,13523.46,100,Top,CMP_019993,Flash Sale,20,Email,2023-06-08,2023,1,1,10302.8,1,0.5455,1,0,0
CUST_0144,Male,46,46-60,Bronze,2,66240.02,16819.65,82,Jewellery,CMP_019994,Flash Sale,40,Email,2023-09-25,2023,1,1,10294.01,0,0.5714,0,1,0
CUST_1386,Male,35,35-45,Bronze,46,118873.31,16984.34,2,Shoes,CMP_019995,Seasonal Sale,30,In-Store,2023-05-13,2023,1,1,15957.31,1,0.3333,0,0,0
CUST_2264,Female,60,46-60,Silver,6,58911.83,4280.41,77,Watch,CMP_019996,Discount,50,SMS,2023-02-07,2023,1,0,0.0,1,0.5714,0,0,0
CUST_0694,Male,34,26-34,Gold,25,226148.49,16491.05,48,Handbag,CMP_019997,Seasonal Sale,10,Email,2023-03-05,2023,0,0,0.0,1,0.75,1,0,0
CUST_0081,Female,57,46-60,Bronze,49,116893.56,11936.23,111,Perfume,CMP_019998,BOGO,30,Email,2023-10-21,2023,1,1,8467.73,1,1.0,0,1,0
CUST_2496,Female,30,26-34,Bronze,33,184009.96,22610.69,107,Sunglasses,CMP_019999,Loyalty Reward,10,SMS,2023-11-09,2023,1,1,24791.22,1,0.4667,1,0,0
CUST_1468,Female,45,35-45,Silver,18,95646.61,23057.57,128,Trousers,CMP_020000,Flash Sale,30,App Push,2023-11-05,2023,1,0,0.0,1,0.7143,1,0,0
CUST_0190,Male,41,35-45,Silver,30,56038.98,3931.2,33,Watch,CMP_020001,Discount,40,SMS,2023-11-12,2023,1,0,0.0,0,0.5385,1,0,0
CUST_1618,Female,29,26-34,Silver,1,222776.46,9308.32,16,Handbag,CMP_020002,Seasonal Sale,20,App Push,2023-11-15,2023,1,0,0.0,1,0.5455,1,0,0
CUST_1111,Female,48,46-60,Silver,18,252219.51,12533.81,71,Shoes,CMP_020003,New Arrival,30,App Push,2023-12-16,2023,0,0,0.0,1,0.3846,1,0,1
CUST_2466,Male,59,46-60,Bronze,24,419461.09,21079.57,84,Shoes,CMP_020004,Discount,50,Email,2023-03-27,2023,1,1,9207.79,1,0.7333,1,1,0
CUST_0745,Male,27,26-34,Bronze,26,370793.04,12656.67,159,Perfume,CMP_020005,Seasonal Sale,20,Email,2023-07-19,2023,0,0,0.0,1,0.4545,1,0,0
CUST_1863,Male,34,26-34,Bronze,4,372521.27,12748.1,56,Watch,CMP_020006,Discount,50,Email,2023-04-22,2023,0,0,0.0,1,0.5625,1,1,1
CUST_0873,Female,26,26-34,Silver,29,603984.86,20999.75,138,Handbag,CMP_020007,New Arrival,10,Email,2023-04-17,2023,1,1,26258.16,0,0.5833,1,0,1
CUST_0987,Female,32,26-34,Bronze,16,269756.85,18735.47,163,Perfume,CMP_020008,Flash Sale,40,Email,2023-06-17,2023,0,0,0.0,0,0.5625,1,0,0
CUST_0392,Female,28,26-34,Platinum,39,35907.73,7545.81,87,Dress,CMP_020009,Loyalty Reward,20,In-Store,2023-05-01,2023,1,1,6423.7,0,0.7647,0,1,0
CUST_2100,Female,33,26-34,Bronze,12,83732.1,6633.89,62,Sunglasses,CMP_020010,Flash Sale,30,In-Store,2023-09-05,2023,1,1,6300.23,1,0.6667,0,0,0
CUST_0452,Female,57,46-60,Bronze,27,468111.71,18859.85,78,Watch,CMP_020011,Flash Sale,40,In-Store,2023-06-09,2023,1,1,15091.47,1,0.5455,1,0,0
CUST_0351,Female,57,46-60,Bronze,10,39130.37,3885.03,121,Perfume,CMP_020012,Loyalty Reward,20,SMS,2023-04-15,2023,1,0,0.0,0,0.6667,1,0,1
CUST_1417,Male,34,26-34,Gold,7,352651.98,15398.73,112,Jewellery,CMP_020013,Flash Sale,30,Email,2023-02-14,2023,1,1,10854.45,1,0.5833,0,0,0
CUST_1516,Male,45,35-45,Gold,35,64429.78,5816.79,136,Coat,CMP_020014,BOGO,40,In-Store,2023-04-21,2023,1,1,4503.11,1,0.5,1,1,1
CUST_0240,Male,45,35-45,Bronze,37,225463.46,21032.33,73,Handbag,CMP_020015,Seasonal Sale,20,SMS,2023-07-21,2023,0,0,0.0,1,0.4444,1,1,0
CUST_0293,Female,49,46-60,Gold,23,69798.9,3333.67,154,Sunglasses,CMP_020016,Loyalty Reward,50,In-Store,2023-08-31,2023,1,0,0.0,0,0.6842,0,1,1
CUST_1323,Female,34,26-34,Bronze,26,140374.89,12993.86,166,Trousers,CMP_020017,Flash Sale,50,In-Store,2023-09-29,2023,0,0,0.0,1,0.625,0,1,0
CUST_1160,Male,56,46-60,Bronze,5,116268.65,20313.14,43,Coat,CMP_020018,Loyalty Reward,50,In-Store,2023-03-29,2023,1,1,9384.11,1,0.4444,1,1,0
CUST_2296,Male,42,35-45,Gold,16,493819.6,17528.58,17,Shoes,CMP_020019,Seasonal Sale,30,App Push,2023-06-18,2023,1,0,0.0,1,0.3636,1,0,0
CUST_0400,Female,21,18-25,Silver,31,278978.31,20891.78,158,Handbag,CMP_020020,New Arrival,10,SMS,2023-06-17,2023,1,1,18092.9,1,0.6923,1,0,0
CUST_0682,Male,20,18-25,Gold,38,636336.12,23499.48,163,Jewellery,CMP_020021,BOGO,20,In-Store,2023-01-09,2023,0,0,0.0,1,0.7368,0,0,0
CUST_0249,Female,52,46-60,Silver,25,348986.96,17289.67,49,Top,CMP_020022,New Arrival,20,App Push,2023-12-22,2023,1,1,14590.39,1,0.6923,1,1,1
CUST_1170,Male,37,35-45,Silver,41,313045.21,14469.0,100,Dress,CMP_020023,Seasonal Sale,20,SMS,2023-09-01,2023,0,0,0.0,1,0.2857,0,1,0
CUST_2044,Male,41,35-45,Bronze,43,107207.13,5347.65,124,Perfume,CMP_020024,Loyalty Reward,30,Email,2023-09-05,2023,0,0,0.0,1,0.6,0,0,0
CUST_0403,Female,29,26-34,Silver,13,80758.3,23068.52,13,Sunglasses,CMP_020025,Seasonal Sale,20,SMS,2023-08-29,2023,0,0,0.0,1,0.3636,0,1,1
CUST_2428,Female,32,26-34,Gold,40,636350.4,23412.08,77,Handbag,CMP_020026,Flash Sale,10,App Push,2023-06-22,2023,1,1,28306.87,0,0.3846,1,1,0
CUST_1768,Female,23,18-25,Silver,51,55291.0,4732.65,126,Perfume,CMP_020027,Loyalty Reward,50,Email,2023-04-07,2023,1,1,3247.76,1,0.6667,1,0,1
CUST_0932,Female,59,46-60,Bronze,46,82864.51,3684.45,143,Perfume,CMP_020028,New Arrival,50,Email,2023-06-14,2023,1,1,1854.2,1,0.2857,1,0,0
CUST_0639,Male,49,46-60,Bronze,47,325887.42,14888.8,98,Coat,CMP_020029,BOGO,10,In-Store,2023-03-30,2023,1,1,13945.8,1,0.5556,1,1,0
CUST_1388,Male,41,35-45,Gold,25,47034.96,3276.34,165,Coat,CMP_020030,Flash Sale,30,SMS,2023-11-10,2023,0,0,0.0,0,0.5833,1,0,0
CUST_1559,Female,29,26-34,Silver,9,95403.59,22002.19,55,Trousers,CMP_020031,Flash Sale,20,Email,2023-04-06,2023,1,1,16331.68,1,0.7778,1,0,1
CUST_0558,Male,57,46-60,Platinum,25,325145.5,18304.39,156,Top,CMP_020032,Flash Sale,40,SMS,2023-04-03,2023,0,0,0.0,1,0.5,1,0,1
CUST_0922,Female,59,46-60,Silver,33,369140.82,21434.1,152,Watch,CMP_020033,BOGO,20,Email,2023-01-16,2023,0,0,0.0,1,0.5,0,0,0
CUST_0503,Male,58,46-60,Bronze,14,62698.86,12751.37,121,Trousers,CMP_020034,New Arrival,20,Email,2023-06-28,2023,1,1,13275.3,1,0.6,1,1,0
CUST_0375,Male,23,18-25,Bronze,24,43578.87,12417.22,28,Handbag,CMP_020035,Seasonal Sale,10,Email,2023-10-20,2023,1,1,11881.12,1,0.5833,0,1,0
CUST_0638,Male,49,46-60,Silver,49,233698.68,16987.61,91,Sunglasses,CMP_020036,Discount,20,SMS,2023-03-05,2023,1,1,18253.32,0,0.4,1,0,0
CUST_0656,Male,57,46-60,Bronze,29,533139.13,20408.05,60,Shoes,CMP_020037,BOGO,20,SMS,2023-07-06,2023,1,1,21201.84,1,0.5714,1,0,0
CUST_0961,Male,34,26-34,Bronze,30,117379.43,11180.78,37,Top,CMP_020038,BOGO,40,In-Store,2023-12-28,2023,1,1,9368.53,1,0.5,1,1,1
CUST_1517,Female,42,35-45,Silver,13,367181.0,18433.82,63,Perfume,CMP_020039,New Arrival,40,Email,2023-06-11,2023,1,0,0.0,1,0.5455,1,0,0
CUST_0191,Male,28,26-34,Platinum,20,148043.68,7474.27,177,Watch,CMP_020040,Loyalty Reward,50,Email,2023-11-15,2023,0,0,0.0,0,0.6,1,0,0
CUST_1824,Female,59,46-60,Silver,51,100464.02,4246.72,134,Shoes,CMP_020041,Loyalty Reward,10,Email,2023-11-27,2023,1,1,3547.66,1,0.5,1,1,0
CUST_1925,Female,23,18-25,Gold,1,121415.25,11396.61,29,Shoes,CMP_020042,Seasonal Sale,10,In-Store,2023-09-10,2023,1,1,12950.25,1,0.75,0,0,0
CUST_0373,Male,38,35-45,Bronze,44,79896.98,5743.78,172,Shoes,CMP_020043,Seasonal Sale,50,SMS,2023-05-20,2023,1,0,0.0,1,0.6154,0,1,0
CUST_0996,Male,20,18-25,Bronze,1,235545.4,17024.01,90,Jewellery,CMP_020044,Discount,10,App Push,2023-11-03,2023,0,0,0.0,0,0.6667,1,0,0
CUST_0535,Female,54,46-60,Silver,45,34866.51,4527.56,123,Handbag,CMP_020045,Loyalty Reward,30,SMS,2023-12-05,2023,1,1,3756.37,0,0.7333,1,0,1
CUST_1116,Female,59,46-60,Bronze,41,284424.91,23081.92,111,Watch,CMP_020046,BOGO,30,In-Store,2023-04-18,2023,1,1,22468.15,1,0.3333,1,0,1
CUST_1715,Male,47,46-60,Gold,39,79757.83,12870.72,94,Shoes,CMP_020047,Flash Sale,50,In-Store,2023-07-08,2023,1,1,7551.99,1,0.7,1,0,0
CUST_1592,Female,23,18-25,Bronze,18,111605.88,6823.89,76,Coat,CMP_020048,Flash Sale,20,App Push,2023-08-12,2023,0,0,0.0,1,0.3636,0,0,1
CUST_0980,Female,26,26-34,Silver,4,17783.84,4206.66,40,Trousers,CMP_020049,New Arrival,30,Email,2023-08-08,2023,1,1,3360.22,1,0.5,0,0,1
CUST_1838,Male,47,46-60,Bronze,7,56670.71,4307.58,14,Sunglasses,CMP_020050,BOGO,30,In-Store,2023-06-27,2023,1,0,0.0,0,0.7692,1,1,0
CUST_1269,Female,28,26-34,Silver,11,76111.24,23447.93,40,Top,CMP_020051,Discount,10,Email,2023-07-11,2023,0,0,0.0,1,0.7778,1,0,0
CUST_1870,Female,52,46-60,Bronze,4,235362.69,14455.62,177,Top,CMP_020052,Discount,30,Email,2023-02-05,2023,1,1,10165.36,0,0.4,0,0,0
CUST_1287,Male,39,35-45,Bronze,51,26477.68,3505.91,62,Jewellery,CMP_020053,New Arrival,20,App Push,2023-02-10,2023,1,1,3825.73,1,0.25,0,0,0
CUST_1084,Female,19,18-25,Silver,22,141091.31,17377.75,168,Trousers,CMP_020054,Seasonal Sale,50,In-Store,2023-12-12,2023,0,0,0.0,0,0.3636,1,0,1
CUST_2027,Female,38,35-45,Bronze,1,561299.94,22338.54,69,Trousers,CMP_020055,Discount,40,Email,2023-07-27,2023,1,0,0.0,1,0.3529,1,1,0
CUST_1931,Female,56,46-60,Silver,8,280620.4,15165.25,97,Perfume,CMP_020056,Flash Sale,40,In-Store,2023-03-08,2023,0,0,0.0,1,0.375,1,0,0
CUST_1065,Female,30,26-34,Silver,45,68029.44,3492.07,4,Watch,CMP_020057,Flash Sale,10,In-Store,2023-04-07,2023,0,0,0.0,0,0.4167,1,0,1
CUST_1246,Female,36,35-45,Silver,36,156938.34,10078.43,166,Top,CMP_020058,Seasonal Sale,20,App Push,2023-10-14,2023,0,0,0.0,1,0.45,0,0,0
CUST_0084,Male,59,46-60,Silver,28,87601.02,20321.0,121,Trousers,CMP_020059,Discount,10,In-Store,2023-10-10,2023,0,0,0.0,1,0.7222,0,0,0
CUST_2048,Female,21,18-25,Bronze,12,499056.94,18566.6,83,Perfume,CMP_020060,BOGO,50,App Push,2023-09-27,2023,1,1,11556.38,1,0.5,0,1,0
CUST_1561,Female,60,46-60,Bronze,50,520998.55,24847.59,112,Sunglasses,CMP_020061,Loyalty Reward,10,App Push,2023-04-10,2023,0,0,0.0,1,0.6429,1,0,1
